Key_CodePeriodDType,Code,Period,DataType,Value_Scot_Mean,Numerator_Scot_Mean,Denominator_Scot_Mean,Value_Scot_Median,Numerator_Scot_Median,Denominator_Scot_Median,Scot_NumDenAv
CHN 012018-19Cash_Annual,CHN 01,2018-19,Cash_Annual,5534.08,65426718.75,12494.21875,5269.82,47961500.0,9231.0,5236.559408726536
CHN 012018-19Real_Annual,CHN 01,2018-19,Real_Annual,6321.123021875,74731543.190625,12494.21875,6019.280650000001,54782464.65,9231.0,5981.289801783325
CHN 012019-20Cash_Annual,CHN 01,2019-20,Cash_Annual,5925.3065625,69905145.034375,12447.9375,5567.924999999999,50221500.0,9252.5,5615.801415646166
CHN 012019-20Real_Annual,CHN 01,2019-20,Real_Annual,6611.884665625,78005205.58437501,12447.9375,6213.092500000001,56040773.95,9252.5,6266.516487922197
CHN 012020-21Cash_Annual,CHN 01,2020-21,Cash_Annual,6262.6496875,72831468.75,12296.78125,5985.5599999999995,53282500.0,9243.5,5922.807543640739
CHN 012020-21Real_Annual,CHN 01,2020-21,Real_Annual,6829.61181875,79424953.38125,12296.78125,6527.437,58106202.599999994,9243.5,6459.0035202301415
CHN 012021-22Cash_Annual,CHN 01,2021-22,Cash_Annual,6705.1146875,77288375.0,12182.90625,6372.1849999999995,57177500.0,9226.0,6344.001456959418
CHN 012021-22Real_Annual,CHN 01,2021-22,Real_Annual,7146.07494375,82371226.440625,12182.90625,6791.2502,60937764.55,9226.0,6761.213190869379
CHN 012022-23Cash_Annual,CHN 01,2022-23,Cash_Annual,7289.6859375,83406156.25,12139.3125,6906.885,61533500.0,9250.5,6870.747931565317
CHN 012022-23Real_Annual,CHN 01,2022-23,Real_Annual,7289.6859375,83406156.25,12139.3125,6906.885,61533500.0,9250.5,6870.747931565317
CHN 022010-11Cash_Annual,CHN 02,2010-11,Cash_Annual,6735.1259375,59937859.334375,9388.53125,6488.635,49706500.0,7612.5,6384.157195447904
CHN 022010-11Real_Annual,CHN 02,2010-11,Real_Annual,8786.157834375,78190593.228125,9388.53125,8464.6036,64843502.35,7612.5,8328.309417740395
CHN 022011-12Cash_Annual,CHN 02,2011-12,Cash_Annual,6657.1878125,58283932.11875,9266.09375,6331.844999999999,48389000.0,7548.0,6290.021846449589
CHN 022011-12Real_Annual,CHN 02,2011-12,Real_Annual,8534.07935,74716188.80625,9266.09375,8117.01115,62031533.05,7548.0,8063.396596462237
CHN 022012-13Cash_Annual,CHN 02,2012-13,Cash_Annual,6834.8240625,58602902.80625,9155.375,6459.25,49097000.0,7518.5,6400.928722881367
CHN 022012-13Real_Annual,CHN 02,2012-13,Real_Annual,8603.875515625,73771040.13125001,9155.375,8131.09195,61804732.95,7518.5,8057.675423589969
CHN 022013-14Cash_Annual,CHN 02,2013-14,Cash_Annual,6947.03625,58703437.68125,9018.0625,6522.96,49683000.0,7442.5,6509.539901863621
CHN 022013-14Real_Annual,CHN 02,2013-14,Real_Annual,8580.147140625,72503455.359375,9018.0625,8056.37895,61362491.099999994,7442.5,8039.8040443138425
CHN 022014-15Cash_Annual,CHN 02,2014-15,Cash_Annual,6976.0096875,58298688.71875,8880.25,6655.415,50194500.0,7326.0,6564.982823541004
CHN 022014-15Real_Annual,CHN 02,2014-15,Real_Annual,8512.38441875,71138211.025,8880.25,8121.18295,61249180.95,7326.0,8010.834269868529
CHN 022015-16Cash_Annual,CHN 02,2015-16,Cash_Annual,7102.638125,58861983.725,8792.34375,6710.365,50001000.0,7343.5,6694.686354249969
CHN 022015-16Real_Annual,CHN 02,2015-16,Real_Annual,8604.99234375,71312505.35,8792.34375,8129.74535,60577241.099999994,7343.5,8110.750373016295
CHN 022016-17Cash_Annual,CHN 02,2016-17,Cash_Annual,7260.6925,59712851.83125,8762.75,6854.895,51621500.0,7260.0,6814.396374568486
CHN 022016-17Real_Annual,CHN 02,2016-17,Real_Annual,8600.851353125001,70734487.46875,8762.75,8120.15285,61149655.95,7260.0,8072.179106872843
CHN 022017-18Cash_Annual,CHN 02,2017-18,Cash_Annual,7341.5287499999995,60576164.165625,8793.90625,6912.860000000001,51360500.0,7312.0,6888.425057479433
CHN 022017-18Real_Annual,CHN 02,2017-18,Real_Annual,8562.5081625,70650666.621875,8793.90625,8062.54695,59902333.099999994,7312.0,8034.0481935289
CHN 022018-19Cash_Annual,CHN 02,2018-19,Cash_Annual,7561.8921875,63998843.75,8923.90625,7097.37,53556500.0,7396.0,7171.617670232697
CHN 022018-19Real_Annual,CHN 02,2018-19,Real_Annual,8637.3256125,73100599.38125,8923.90625,8106.74025,61173171.599999994,7396.0,8191.547214119377
CHN 022019-20Cash_Annual,CHN 02,2019-20,Cash_Annual,7889.9365625,68735181.81875,9108.46875,7457.395,56163500.0,7490.0,7546.293861825018
CHN 022019-20Real_Annual,CHN 02,2019-20,Real_Annual,8804.1606,76699676.19375,9108.46875,8321.49955,62671286.4,7490.0,8420.699274370349
CHN 022020-21Cash_Annual,CHN 02,2020-21,Cash_Annual,8062.23875,72010062.5,9386.34375,7610.615,58126500.0,7770.0,7671.790466868422
CHN 022020-21Real_Annual,CHN 02,2020-21,Real_Annual,8792.11895,78529184.64375,9386.34375,8299.609349999999,63388733.35,7770.0,8366.323111035646
CHN 022021-22Cash_Annual,CHN 02,2021-22,Cash_Annual,8362.3071875,75770218.75,9569.59375,7891.0599999999995,61772000.0,7890.5,7917.809337517593
CHN 022021-22Real_Annual,CHN 02,2021-22,Real_Annual,8912.2523125,80753229.0125,9569.59375,8410.01365,65834420.800000004,7890.5,8438.52216950171
CHN 022022-23Cash_Annual,CHN 02,2022-23,Cash_Annual,8965.9390625,81937406.25,9642.21875,8488.395,66740500.0,7936.5,8497.775084183813
CHN 022022-23Real_Annual,CHN 02,2022-23,Real_Annual,8965.9390625,81937406.25,9642.21875,8488.395,66740500.0,7936.5,8497.775084183813
CHN 032010-11Cash_Annual,CHN 03,2010-11,Cash_Annual,3482.4625,9618062.5,2876.5625,3312.4700000000003,7544500.0,2055.0,3343.5958718087995
CHN 032010-11Real_Annual,CHN 03,2010-11,Real_Annual,4542.9685375,12547028.21875,2876.5625,4321.2086,9842008.650000002,2055.0,4361.813177620858
CHN 032011-12Cash_Annual,CHN 03,2011-12,Cash_Annual,3118.878125,9138781.25,2964.6875,2953.705,6574000.0,2050.0,3082.544534626331
CHN 032011-12Real_Annual,CHN 03,2011-12,Real_Annual,3998.197759375,11715319.81875,2964.6875,3786.45665,8427438.05,2050.0,3951.62047222515
CHN 032012-13Cash_Annual,CHN 03,2012-13,Cash_Annual,3156.87375,9483656.25,3062.03125,2950.855,7174000.0,2244.0,3097.1781395111498
CHN 032012-13Real_Annual,CHN 03,2012-13,Real_Annual,3973.9645875,11938302.58125,3062.03125,3714.62215,9030840.05,2244.0,3898.8180088789104
CHN 032013-14Cash_Annual,CHN 03,2013-14,Cash_Annual,3091.26875,9648156.25,3214.71875,2873.325,7343000.0,2220.0,3001.244276812707
CHN 032013-14Real_Annual,CHN 03,2013-14,Real_Annual,3817.96491875,11916247.046875,3214.71875,3548.7869,9069194.15,2220.0,3706.777473729234
CHN 032014-15Cash_Annual,CHN 03,2014-15,Cash_Annual,3428.488125,10474156.25,3170.71875,3270.9049999999997,8010500.0,2215.5,3303.401239860836
CHN 032014-15Real_Annual,CHN 03,2014-15,Real_Annual,4183.567703125,12780951.921875,3170.71875,3991.27895,9774707.65,2215.5,4030.932078688783
CHN 032015-16Cash_Annual,CHN 03,2015-16,Cash_Annual,3971.880625,11674875.0,3039.4375,3882.76,8368500.0,2144.0,3841.130143324217
CHN 032015-16Real_Annual,CHN 03,2015-16,Real_Annual,4812.015165625,14144351.459375,3039.4375,4704.04365,10138610.100000001,2144.0,4653.608261191421
CHN 032016-17Cash_Annual,CHN 03,2016-17,Cash_Annual,4256.1140625,12726718.75,3030.03125,4086.65,9364000.0,2193.0,4200.193892389723
CHN 032016-17Real_Annual,CHN 03,2016-17,Real_Annual,5041.696003125,15075781.846875,3030.03125,4840.9527,11092381.649999999,2193.0,4975.454245521395
CHN 032017-18Cash_Annual,CHN 03,2017-18,Cash_Annual,4524.1225,13275875.0,2996.65625,4477.1,9688500.0,2172.5,4430.229526659923
CHN 032017-18Real_Annual,CHN 03,2017-18,Real_Annual,5276.53533125,15483803.43125,2996.65625,5221.6924500000005,11299807.299999999,2172.5,5167.026892473903
CHN 032018-19Cash_Annual,CHN 03,2018-19,Cash_Annual,5171.1359375,15141156.25,3017.15625,4774.945,11296000.0,2204.5,5018.353374970222
CHN 032018-19Real_Annual,CHN 03,2018-19,Real_Annual,5906.56196875,17294493.653125,3017.15625,5454.025750000001,12902488.85,2204.5,5732.051050761789
CHN 032019-20Cash_Annual,CHN 03,2019-20,Cash_Annual,6842.700625,20327192.6125,3011.71875,6465.925,15306000.0,2157.0,6749.366159273671
CHN 032019-20Real_Annual,CHN 03,2019-20,Real_Annual,7635.579175,22682548.44375,3011.71875,7215.14575,17079539.400000002,2157.0,7531.429833463036
CHN 032020-21Cash_Annual,CHN 03,2020-21,Cash_Annual,9503.6271875,26117812.5,2816.4375,9565.970000000001,19579000.0,2067.0,9273.350642433927
CHN 032020-21Real_Annual,CHN 03,2020-21,Real_Annual,10363.99730625,28482276.63125,2816.4375,10431.98405,21351500.75,2067.0,10112.873667975946
CHN 032021-22Cash_Annual,CHN 03,2021-22,Cash_Annual,10603.3228125,29507156.25,2862.59375,10273.265,21078500.0,2112.0,10307.839262906236
CHN 032021-22Real_Annual,CHN 03,2021-22,Real_Annual,11300.64779375,31447687.309375,2862.59375,10948.8838,22464722.5,2112.0,10985.731841751907
CHN 032022-23Cash_Annual,CHN 03,2022-23,Cash_Annual,11471.9609375,31859281.25,2894.21875,11282.869999999999,22925000.0,2134.5,11007.903687307671
CHN 032022-23Real_Annual,CHN 03,2022-23,Real_Annual,11471.9609375,31859281.25,2894.21875,11282.869999999999,22925000.0,2134.5,11007.903687307671
CHN 042011-12Cash_Annual,CHN 04,2011-12,Cash_Annual,0.526875,,,0.525,,,
CHN 042011-12Real_Annual,CHN 04,2011-12,Real_Annual,0.526875,,,0.525,,,
CHN 042012-13Cash_Annual,CHN 04,2012-13,Cash_Annual,0.5459375,,,0.535,,,
CHN 042012-13Real_Annual,CHN 04,2012-13,Real_Annual,0.5459375,,,0.535,,,
CHN 042013-14Cash_Annual,CHN 04,2013-14,Cash_Annual,0.565625,,,0.56,,,
CHN 042013-14Real_Annual,CHN 04,2013-14,Real_Annual,0.565625,,,0.56,,,
CHN 042014-15Cash_Annual,CHN 04,2014-15,Cash_Annual,0.5803125,,,0.575,,,
CHN 042014-15Real_Annual,CHN 04,2014-15,Real_Annual,0.5803125,,,0.575,,,
CHN 042015-16Cash_Annual,CHN 04,2015-16,Cash_Annual,0.599375,,,0.59,,,
CHN 042015-16Real_Annual,CHN 04,2015-16,Real_Annual,0.599375,,,0.59,,,
CHN 042016-17Cash_Annual,CHN 04,2016-17,Cash_Annual,0.61875,,,0.61,,,
CHN 042016-17Real_Annual,CHN 04,2016-17,Real_Annual,0.61875,,,0.61,,,
CHN 042017-18Cash_Annual,CHN 04,2017-18,Cash_Annual,0.631875,,,0.625,,,
CHN 042017-18Real_Annual,CHN 04,2017-18,Real_Annual,0.631875,,,0.625,,,
CHN 042018-19Cash_Annual,CHN 04,2018-19,Cash_Annual,0.64125,,,0.63,,,
CHN 042018-19Real_Annual,CHN 04,2018-19,Real_Annual,0.64125,,,0.63,,,
CHN 042019-20Cash_Annual,CHN 04,2019-20,Cash_Annual,0.6471875,,,0.635,,,
CHN 042019-20Real_Annual,CHN 04,2019-20,Real_Annual,0.6471875,,,0.635,,,
CHN 042020-21Cash_Annual,CHN 04,2020-21,Cash_Annual,0.681875,,,0.675,,,
CHN 042020-21Real_Annual,CHN 04,2020-21,Real_Annual,0.681875,,,0.675,,,
CHN 042021-22Cash_Annual,CHN 04,2021-22,Cash_Annual,0.700625,,,0.695,,,
CHN 042021-22Real_Annual,CHN 04,2021-22,Real_Annual,0.700625,,,0.695,,,
CHN 052011-12Cash_Annual,CHN 05,2011-12,Cash_Annual,0.265,,,0.26,,,
CHN 052011-12Real_Annual,CHN 05,2011-12,Real_Annual,0.265,,,0.26,,,
CHN 052012-13Cash_Annual,CHN 05,2012-13,Cash_Annual,0.2759375,,,0.26,,,
CHN 052012-13Real_Annual,CHN 05,2012-13,Real_Annual,0.2759375,,,0.26,,,
CHN 052013-14Cash_Annual,CHN 05,2013-14,Cash_Annual,0.301875,,,0.28500000000000003,,,
CHN 052013-14Real_Annual,CHN 05,2013-14,Real_Annual,0.301875,,,0.28500000000000003,,,
CHN 052014-15Cash_Annual,CHN 05,2014-15,Cash_Annual,0.3153125,,,0.3,,,
CHN 052014-15Real_Annual,CHN 05,2014-15,Real_Annual,0.3153125,,,0.3,,,
CHN 052015-16Cash_Annual,CHN 05,2015-16,Cash_Annual,0.33375,,,0.32,,,
CHN 052015-16Real_Annual,CHN 05,2015-16,Real_Annual,0.33375,,,0.32,,,
CHN 052016-17Cash_Annual,CHN 05,2016-17,Cash_Annual,0.3459375,,,0.335,,,
CHN 052016-17Real_Annual,CHN 05,2016-17,Real_Annual,0.3459375,,,0.335,,,
CHN 052017-18Cash_Annual,CHN 05,2017-18,Cash_Annual,0.3465625,,,0.33,,,
CHN 052017-18Real_Annual,CHN 05,2017-18,Real_Annual,0.3465625,,,0.33,,,
CHN 052018-19Cash_Annual,CHN 05,2018-19,Cash_Annual,0.35375,,,0.34,,,
CHN 052018-19Real_Annual,CHN 05,2018-19,Real_Annual,0.35375,,,0.34,,,
CHN 052019-20Cash_Annual,CHN 05,2019-20,Cash_Annual,0.3809375,,,0.36,,,
CHN 052019-20Real_Annual,CHN 05,2019-20,Real_Annual,0.3809375,,,0.36,,,
CHN 052020-21Cash_Annual,CHN 05,2020-21,Cash_Annual,0.411875,,,0.39,,,
CHN 052020-21Real_Annual,CHN 05,2020-21,Real_Annual,0.411875,,,0.39,,,
CHN 052021-22Cash_Annual,CHN 05,2021-22,Cash_Annual,0.3984375,,,0.375,,,
CHN 052021-22Real_Annual,CHN 05,2021-22,Real_Annual,0.3984375,,,0.375,,,
CHN 062011-12Cash_Annual,CHN 06,2011-12,Cash_Annual,0.295,,,0.28,,,
CHN 062011-12Real_Annual,CHN 06,2011-12,Real_Annual,0.295,,,0.28,,,
CHN 062012-13Cash_Annual,CHN 06,2012-13,Cash_Annual,0.3085714285714286,,,0.315,,,
CHN 062012-13Real_Annual,CHN 06,2012-13,Real_Annual,0.3085714285714286,,,0.315,,,
CHN 062013-14Cash_Annual,CHN 06,2013-14,Cash_Annual,0.33107142857142857,,,0.33,,,
CHN 062013-14Real_Annual,CHN 06,2013-14,Real_Annual,0.33107142857142857,,,0.33,,,
CHN 062014-15Cash_Annual,CHN 06,2014-15,Cash_Annual,0.3662068965517241,,,0.36,,,
CHN 062014-15Real_Annual,CHN 06,2014-15,Real_Annual,0.3662068965517241,,,0.36,,,
CHN 062015-16Cash_Annual,CHN 06,2015-16,Cash_Annual,0.3837931034482759,,,0.38,,,
CHN 062015-16Real_Annual,CHN 06,2015-16,Real_Annual,0.3837931034482759,,,0.38,,,
CHN 062016-17Cash_Annual,CHN 06,2016-17,Cash_Annual,0.41137931034482755,,,0.42,,,
CHN 062016-17Real_Annual,CHN 06,2016-17,Real_Annual,0.41137931034482755,,,0.42,,,
CHN 062017-18Cash_Annual,CHN 06,2017-18,Cash_Annual,0.42464285714285716,,,0.43,,,
CHN 062017-18Real_Annual,CHN 06,2017-18,Real_Annual,0.42464285714285716,,,0.43,,,
CHN 062018-19Cash_Annual,CHN 06,2018-19,Cash_Annual,0.4220689655172414,,,0.44,,,
CHN 062018-19Real_Annual,CHN 06,2018-19,Real_Annual,0.4220689655172414,,,0.44,,,
CHN 062019-20Cash_Annual,CHN 06,2019-20,Cash_Annual,0.4535714285714286,,,0.445,,,
CHN 062019-20Real_Annual,CHN 06,2019-20,Real_Annual,0.4535714285714286,,,0.445,,,
CHN 062020-21Cash_Annual,CHN 06,2020-21,Cash_Annual,0.4962068965517242,,,0.47,,,
CHN 062020-21Real_Annual,CHN 06,2020-21,Real_Annual,0.4962068965517242,,,0.47,,,
CHN 062021-22Cash_Annual,CHN 06,2021-22,Cash_Annual,0.5162068965517241,,,0.51,,,
CHN 062021-22Real_Annual,CHN 06,2021-22,Real_Annual,0.5162068965517241,,,0.51,,,
CHN 072011-12Cash_Annual,CHN 07,2011-12,Cash_Annual,0.10461538461538462,,,0.1,,,
CHN 072011-12Real_Annual,CHN 07,2011-12,Real_Annual,0.10461538461538462,,,0.1,,,
CHN 072012-13Cash_Annual,CHN 07,2012-13,Cash_Annual,0.10615384615384617,,,0.11,,,
CHN 072012-13Real_Annual,CHN 07,2012-13,Real_Annual,0.10615384615384617,,,0.11,,,
CHN 072013-14Cash_Annual,CHN 07,2013-14,Cash_Annual,0.1225925925925926,,,0.12,,,
CHN 072013-14Real_Annual,CHN 07,2013-14,Real_Annual,0.1225925925925926,,,0.12,,,
CHN 072014-15Cash_Annual,CHN 07,2014-15,Cash_Annual,0.13615384615384615,,,0.13,,,
CHN 072014-15Real_Annual,CHN 07,2014-15,Real_Annual,0.13615384615384615,,,0.13,,,
CHN 072015-16Cash_Annual,CHN 07,2015-16,Cash_Annual,0.15285714285714286,,,0.14,,,
CHN 072015-16Real_Annual,CHN 07,2015-16,Real_Annual,0.15285714285714286,,,0.14,,,
CHN 072016-17Cash_Annual,CHN 07,2016-17,Cash_Annual,0.15344827586206897,,,0.15,,,
CHN 072016-17Real_Annual,CHN 07,2016-17,Real_Annual,0.15344827586206897,,,0.15,,,
CHN 072017-18Cash_Annual,CHN 07,2017-18,Cash_Annual,0.17296296296296296,,,0.17,,,
CHN 072017-18Real_Annual,CHN 07,2017-18,Real_Annual,0.17296296296296296,,,0.17,,,
CHN 072018-19Cash_Annual,CHN 07,2018-19,Cash_Annual,0.17071428571428574,,,0.16,,,
CHN 072018-19Real_Annual,CHN 07,2018-19,Real_Annual,0.17071428571428574,,,0.16,,,
CHN 072019-20Cash_Annual,CHN 07,2019-20,Cash_Annual,0.20214285714285715,,,0.19,,,
CHN 072019-20Real_Annual,CHN 07,2019-20,Real_Annual,0.20214285714285715,,,0.19,,,
CHN 072020-21Cash_Annual,CHN 07,2020-21,Cash_Annual,0.2275,,,0.215,,,
CHN 072020-21Real_Annual,CHN 07,2020-21,Real_Annual,0.2275,,,0.215,,,
CHN 072021-22Cash_Annual,CHN 07,2021-22,Cash_Annual,0.2186206896551724,,,0.19,,,
CHN 072021-22Real_Annual,CHN 07,2021-22,Real_Annual,0.2186206896551724,,,0.19,,,
CHN 08a2010-11Cash_Annual,CHN 08a,2010-11,Cash_Annual,3104.119109375,128316.70672563656,45.65625,2776.4423,96278.84614999499,34.5,2810.495972087864
CHN 08a2010-11Real_Annual,CHN 08a,2010-11,Real_Annual,4049.409121875,167392.6883947466,45.65625,3621.9457,125598.41441805298,34.5,3666.3696294537244
CHN 08a2011-12Cash_Annual,CHN 08a,2011-12,Cash_Annual,3137.955834375,134980.76922537,44.78125,2883.69825,95124.999996195,33.5,3014.225132736804
CHN 08a2011-12Real_Annual,CHN 08a,2011-12,Real_Annual,4022.654134375,173036.51742096315,44.78125,3696.71255,121944.02787973762,33.5,3864.039467879149
CHN 08a2012-13Cash_Annual,CHN 08a,2012-13,Cash_Annual,2984.260925,134237.3798023228,45.8125,2845.9748,95115.38461158,33.5,2930.1474445254635
CHN 08a2012-13Real_Annual,CHN 08a,2012-13,Real_Annual,3756.6745312499997,168981.92156775994,45.8125,3582.59595,119734.01537982601,33.5,3688.5549046168608
CHN 08a2013-14Cash_Annual,CHN 08a,2013-14,Cash_Annual,3302.110225,142328.72595584532,45.84375,2977.2574999999997,103480.76922663,32.0,3104.6484189414114
CHN 08a2013-14Real_Annual,CHN 08a,2013-14,Real_Annual,4078.3710625,175787.39584633388,45.84375,3677.1519,127807.05191796465,32.0,3834.4898889452516
CHN 08a2014-15Cash_Annual,CHN 08a,2014-15,Cash_Annual,3417.43296875,151512.6201862472,47.78125,3116.5501,107490.384611085,32.5,3170.9639280313345
CHN 08a2014-15Real_Annual,CHN 08a,2014-15,Real_Annual,4170.077796875,184881.28941568168,47.78125,3802.9294,131163.7336485996,32.5,3869.3271820155746
CHN 08a2015-16Cash_Annual,CHN 08a,2015-16,Cash_Annual,3707.056384375,157201.32210909657,46.15625,3130.50885,107211.53845724999,36.0,3405.8512576107582
CHN 08a2015-16Real_Annual,CHN 08a,2015-16,Real_Annual,4491.17513125,190452.63875440112,46.15625,3792.67595,129888.98653326597,36.0,4126.258930359401
CHN 08a2016-17Cash_Annual,CHN 08a,2016-17,Cash_Annual,3437.741271875,159703.72595515032,47.15625,3096.22675,99038.4615345,35.0,3386.692664390199
CHN 08a2016-17Real_Annual,CHN 08a,2016-17,Real_Annual,4072.270190625,189181.40516070198,47.15625,3667.7198,117318.71153376879,35.0,4011.7991816716126
CHN 08a2017-18Cash_Annual,CHN 08a,2017-18,Cash_Annual,3620.879534375,165434.49518569032,47.25,3530.48145,103163.461534335,35.0,3501.2591573691075
CHN 08a2017-18Real_Annual,CHN 08a,2017-18,Real_Annual,4223.07281875,192948.12631439746,47.25,4117.6404999999995,120320.71441826409,35.0,4083.558228876137
CHN 08a2018-19Cash_Annual,CHN 08a,2018-19,Cash_Annual,4259.7446625,173341.3461469125,45.25,4054.2200999999995,119596.15384137,37.0,3830.747981147237
CHN 08a2018-19Real_Annual,CHN 08a,2018-19,Real_Annual,4865.5549125,197993.51916275333,45.25,4630.801149999999,136604.8201868435,37.0,4375.547384812228
CHN 08a2019-20Cash_Annual,CHN 08a,2019-20,Cash_Annual,4112.29065625,172540.2644161753,44.125,3891.16655,134451.923071545,35.0,3910.2609499416503
CHN 08a2019-20Real_Annual,CHN 08a,2019-20,Real_Annual,4588.790703125,192532.8785980679,44.125,4342.044449999999,150031.15864784492,35.0,4363.351356330151
CHN 08a2020-21Cash_Annual,CHN 08a,2020-21,Cash_Annual,4383.7513,176016.22595449782,40.1875,4275.0,138586.538455995,29.0,4379.874984870863
CHN 08a2020-21Real_Annual,CHN 08a,2020-21,Real_Annual,4780.61541875,191951.10011251428,40.1875,4662.018749999999,151132.8769170316,29.0,4776.388183204088
CHN 08a2021-22Cash_Annual,CHN 08a,2021-22,Cash_Annual,4846.467990625,188671.87499245311,40.125,4527.64825,142384.61537892,36.5,4702.102803550233
CHN 08a2021-22Real_Annual,CHN 08a,2021-22,Real_Annual,5165.1948,201079.83562897603,40.125,4825.408,151748.50480162236,36.5,5011.335467388811
CHN 08b2010-11Cash_Annual,CHN 08b,2010-11,Cash_Annual,218.860103125,94512.01922698875,461.5625,211.18,68413.461535725,328.0,204.76537679510088
CHN 08b2010-11Real_Annual,CHN 08b,2010-11,Real_Annual,285.509034375,123293.53983881825,461.5625,275.4901,89247.24999643011,328.0,267.1220903752325
CHN 08b2011-12Cash_Annual,CHN 08b,2011-12,Cash_Annual,227.512140625,102416.98497186486,462.96875,219.88305,68115.38461266,329.5,221.21792231519916
CHN 08b2011-12Real_Annual,CHN 08b,2011-12,Real_Annual,291.6556875,131291.87583609446,462.96875,281.8757,87319.46730419953,329.5,283.5869069696269
CHN 08b2012-13Cash_Annual,CHN 08b,2012-13,Cash_Annual,245.469359375,113724.75961083562,455.1875,236.31709999999998,71605.769227905,312.5,249.84156992631745
CHN 08b2012-13Real_Annual,CHN 08b,2012-13,Real_Annual,309.00398125,143160.03833561976,455.1875,297.48285,90139.42691947136,312.5,314.5078420115222
CHN 08b2013-14Cash_Annual,CHN 08b,2013-14,Cash_Annual,252.119759375,116731.37018763844,441.65625,240.74635,73153.84615092,307.0,264.30367551152835
CHN 08b2013-14Real_Annual,CHN 08b,2013-14,Real_Annual,311.388109375,144172.60774663693,441.65625,297.34105,90350.8692271552,307.0,326.43624480948006
CHN 08b2014-15Cash_Annual,CHN 08b,2014-15,Cash_Annual,264.786596875,120670.67307209625,433.46875,258.40595,74596.15384317,304.0,278.3837890784428
CHN 08b2014-15Real_Annual,CHN 08b,2014-15,Real_Annual,323.10236875,147246.80762632168,433.46875,315.31645000000003,91024.97884251285,304.0,339.6941708631168
CHN 08b2015-16Cash_Annual,CHN 08b,2015-16,Cash_Annual,288.8899125,126103.96634110968,432.5,276.0349,77749.99999689,325.5,291.56986437250794
CHN 08b2015-16Real_Annual,CHN 08b,2015-16,Real_Annual,349.99608125,152777.551977062,432.5,334.42195,94195.72595777063,325.5,353.242894744652
CHN 08b2016-17Cash_Annual,CHN 08b,2016-17,Cash_Annual,294.578053125,132307.09134086157,418.375,304.21360000000004,78490.384612245,330.5,316.24043344095986
CHN 08b2016-17Real_Annual,CHN 08b,2016-17,Real_Annual,348.950478125,156727.97409228858,418.375,360.3645,92977.9269193578,330.5,374.61123177123056
CHN 08b2017-18Cash_Annual,CHN 08b,2017-18,Cash_Annual,321.70153125,135466.94710996593,407.5625,317.3551,85240.384611975,313.0,332.383247011111
CHN 08b2017-18Real_Annual,CHN 08b,2017-18,Real_Annual,375.204140625,157996.6353302186,407.5625,370.13485000000003,99416.82691910025,313.0,387.66234707613825
CHN 08b2018-19Cash_Annual,CHN 08b,2018-19,Cash_Annual,336.20440625,137391.82691758126,400.4375,324.9806,91961.53845786,296.5,343.10429696914315
CHN 08b2018-19Real_Annual,CHN 08b,2018-19,Real_Annual,384.01855625,156931.34921247273,400.4375,371.19849999999997,105040.07788041378,296.5,391.8997326985428
CHN 08b2019-20Cash_Annual,CHN 08b,2019-20,Cash_Annual,346.25678125,141621.39422510436,401.53125,326.8668,97451.923073025,287.5,352.7032932682185
